ts_code,name,market,publisher,category,base_date,list_date,discovery_market
H30186.CSI,保险指数,CSI,中证指数有限公司,行业指数,20070629,20130715,CSI
H30187.CSI,全指化工,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30190.CSI,电子设备,CSI,中证指数有限公司,主题指数,20041231,20130715,CSI
H30192.CSI,食品,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30193.CSI,纺织服装,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30195.CSI,建筑工程,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30196.CSI,耐用消费品,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30197.CSI,一般零售,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30198.CSI,油气产业,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30199.CSI,电力指数,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30200.CSI,交通设施,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30201.CSI,贸易商,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30202.CSI,软件指数,CSI,中证指数有限公司,主题指数,20041231,20130715,CSI
H30203.CSI,信息服务,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30204.CSI,休闲服务,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30205.CSI,饮料指数,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30206.CSI,纸类林业,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30207.CSI,电脑设备,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30208.CSI,专营零售,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30209.CSI,建筑产品,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30211.CSI,资本市场,CSI,中证指数有限公司,行业指数,20070629,20130715,CSI
H30213.CSI,CS航空航天,CSI,中证指数有限公司,主题指数,20041231,20130715,CSI
H30214.CSI,油气开采服务,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30215.CSI,休闲用品,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30216.CSI,航运指数,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30217.CSI,医疗器械,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30218.CSI,水务指数,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30219.CSI,容器包装,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30220.CSI,文化娱乐,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30221.CSI,复合公用,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30222.CSI,运输业,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30223.CSI,航空运输,CSI,中证指数有限公司,行业指数,20041231,20130715,CSI
H30224.CSI,粮油CFI,CSI,中证指数有限公司,期货指数,20090331,20130815,CSI
H30225.CSI,有色CFI,CSI,中证指数有限公司,期货指数,20090331,20130815,CSI
H30226.CSI,化工CFI,CSI,中证指数有限公司,期货指数,20090331,20130815,CSI
H30227.CSI,工业CFI,CSI,中证指数有限公司,期货指数,20090331,20130815,CSI
H30228.CSI,商品OCFI,CSI,中证指数有限公司,期货指数,20090331,20130815,CSI
H30230.CSI,H300LV,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30231.CSI,H300LB,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30232.CSI,H300HB,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30233.CSI,H300稳定,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30234.CSI,H300动态,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30235.CSI,H300CNLV,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30236.CSI,H300CNLB,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30237.CSI,H300CNHB,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30238.CSI,HK100EW,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30239.CSI,HKCN50EW,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30240.CSI,H300LVCNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30241.CSI,H300LBCNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30242.CSI,H300HBCNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30243.CSI,H300稳定CNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30244.CSI,H300动态CNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30245.CSI,H300CNLVCNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30246.CSI,H300CNLBCNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30247.CSI,H300CNHBCNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30248.CSI,HK100EWCNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30249.CSI,HKCN50EWCNY,CSI,中证指数有限公司,策略指数,20051230,20131015,CSI
H30250.CSI,500能源,CSI,中证指数有限公司,行业指数,20041231,20131106,CSI
H30251.CSI,500原料,CSI,中证指数有限公司,行业指数,20041231,20131106,CSI
H30252.CSI,500工业,CSI,中证指数有限公司,行业指数,20041231,20131106,CSI
H30253.CSI,500可选,CSI,中证指数有限公司,行业指数,20041231,20131106,CSI
H30254.CSI,500消费,CSI,中证指数有限公司,行业指数,20041231,20131106,CSI
H30255.CSI,500医药,CSI,中证指数有限公司,行业指数,20041231,20131106,CSI
H30256.CSI,500金融地产,CSI,中证指数有限公司,主题指数,20041231,20131106,CSI
H30257.CSI,500信息,CSI,中证指数有限公司,行业指数,20041231,20131106,CSI
H30258.CSI,500通信,CSI,中证指数有限公司,行业指数,20041231,20131106,CSI
H30259.CSI,500公用,CSI,中证指数有限公司,行业指数,20041231,20131106,CSI
H30260.CSI,300动量,CSI,中证指数有限公司,策略指数,20041231,20131121,CSI
H30261.CSI,300ERC,CSI,中证指数有限公司,策略指数,20041231,20131121,CSI
H30263.CSI,腾讯济安,CSI,中证指数有限公司,策略指数,20130518,20131118,CSI
H30264.CSI,稳健股基,CSI,中证指数有限公司,基金指数,20111230,20140108,CSI
H30265.CSI,进取股基,CSI,中证指数有限公司,基金指数,20111230,20140108,CSI
H30266.CSI,进取债基,CSI,中证指数有限公司,基金指数,20111230,20140108,CSI
H30267.CSI,高收益债ETFs,CSI,中证指数有限公司,基金指数,20111230,20131218,CSI
H30268.CSI,高收益债ETFsCNY,CSI,中证指数有限公司,基金指数,20111230,20131218,CSI
H30269.CSI,红利低波,CSI,中证指数有限公司,策略指数,20051230,20131219,CSI
H30270.CSI,红利价值,CSI,中证指数有限公司,策略指数,20051230,20131219,CSI
H30271.CSI,A100动态,CSI,中证指数有限公司,策略指数,20041231,20140117,CSI
H30272.CSI,A100稳定,CSI,中证指数有限公司,策略指数,20041231,20140117,CSI
H30273.CSI,200动态,CSI,中证指数有限公司,策略指数,20041231,20140117,CSI
H30274.CSI,200稳定,CSI,中证指数有限公司,策略指数,20041231,20140117,CSI
H30275.CSI,一财理财(1个月),CSI,中证指数有限公司,多资产指数,20130320,20130705,CSI
H30276.CSI,一财理财(2个月),CSI,中证指数有限公司,多资产指数,20130320,20130705,CSI
H30277.CSI,一财理财(3个月),CSI,中证指数有限公司,多资产指数,20130320,20130705,CSI
H30310.CSI,中证500净收益美元,CSI,中证指数有限公司,规模指数,20041231,20140415,CSI
H30311.CSI,800可选净收益美元,CSI,中证指数有限公司,行业指数,20041231,20140415,CSI
H30312.CSI,800消费净收益美元,CSI,中证指数有限公司,行业指数,20041231,20140415,CSI
H30313.CSI,800医卫净收益美元,CSI,中证指数有限公司,行业指数,20041231,20140415,CSI
H30314.CSI,800金地净收益美元,CSI,中证指数有限公司,主题指数,20041231,20140415,CSI
H30315.CSI,800信息净收益美元,CSI,中证指数有限公司,行业指数,20041231,20140415,CSI
H30316.CSI,800工业净收益美元,CSI,中证指数有限公司,行业指数,20041231,20140415,CSI
H30317.CSI,800材料净收益美元,CSI,中证指数有限公司,行业指数,20041231,20140415,CSI
H30318.CSI,科技传媒通信150,CSI,中证指数有限公司,主题指数,20110630,20140415,CSI
H30322.CSI,股债RP,CSI,中证指数有限公司,多资产指数,20051231,20140609,CSI
H30324.CSI,H300银行,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30325.CSI,H300运输,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30326.CSI,港股通资源产业,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30327.CSI,H300基建,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30328.CSI,H300物流,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30329.CSI,H300休闲,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30330.CSI,HK细分龙头,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30331.CSI,HK行业龙头,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30332.CSI,香港50,CSI,中证指数有限公司,规模指数,20041231,20140521,CSI
H30334.CSI,H300银行CNY,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30335.CSI,H300运输CNY,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30336.CSI,港股通资源产业CNY,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30337.CSI,H300基建CNY,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30338.CSI,H300物流CNY,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30339.CSI,H300休闲CNY,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30340.CSI,HK细分龙头CNY,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30341.CSI,HK行业龙头CNY,CSI,中证指数有限公司,主题指数,20041231,20140521,CSI
H30342.CSI,香港50CNY,CSI,中证指数有限公司,规模指数,20041231,20140521,CSI
H30344.CSI,健康产业,CSI,中证指数有限公司、上海证券交易所,主题指数,20111230,20140606,CSI
H30345.CSI,300波控1,CSI,中证指数有限公司、上海证券交易所,多资产指数,20041231,20140708,CSI
H30346.CSI,300波控2,CSI,中证指数有限公司、上海证券交易所,多资产指数,20041231,20140708,CSI
H30347.CSI,500波控1,CSI,中证指数有限公司、上海证券交易所,多资产指数,20041231,20140708,CSI
H30348.CSI,500波控2,CSI,中证指数有限公司、上海证券交易所,多资产指数,20041231,20140708,CSI
H30350.CSI,辽宁股交中心市场发展指数,CSI,中证指数有限公司,其他指数,20131231,20140425,CSI
H30351.CSI,500成长,CSI,中证指数有限公司,风格指数,20041231,20140609,CSI
H30352.CSI,500价值,CSI,中证指数有限公司,风格指数,20041231,20140609,CSI
H30353.CSI,500R成长,CSI,中证指数有限公司,风格指数,20041231,20140609,CSI
H30354.CSI,500R价值,CSI,中证指数有限公司,风格指数,20041231,20140609,CSI
H30355.CSI,800成长,CSI,中证指数有限公司,风格指数,20041231,20140609,CSI
H30356.CSI,800价值,CSI,中证指数有限公司,风格指数,20041231,20140609,CSI
H30357.CSI,800R成长,CSI,中证指数有限公司,风格指数,20041231,20140609,CSI
H30358.CSI,800R价值,CSI,中证指数有限公司,风格指数,20041231,20140609,CSI
H30359.CSI,转型成长,CSI,中证指数有限公司、上海证券交易所,策略指数,20051230,20140711,CSI
H30360.CSI,一财理财(6个月),CSI,中证指数有限公司,多资产指数,20140402,20140606,CSI
H30361.CSI,一财理财(12个月),CSI,中证指数有限公司,多资产指数,20140402,20140606,CSI
H30362.CSI,基本300,CSI,中证指数有限公司,策略指数,20041231,20140722,CSI
H30363.CSI,基本500,CSI,中证指数有限公司,策略指数,20041231,20140722,CSI
H30364.CSI,300MV,CSI,中证指数有限公司,策略指数,20041231,20140708,CSI
H30365.CSI,文娱传媒,CSI,中证指数有限公司、上海证券交易所,主题指数,20131231,20140721,CSI
H30366.CSI,高息策略,CSI,中证指数有限公司、上海证券交易所,策略指数,20041231,20140721,CSI
H30368.CSI,中证高新,CSI,中证指数有限公司,主题指数,20140630,20140717,CSI
H30372.CSI,中证安全,CSI,中证指数有限公司、上海证券交易所,主题指数,20120629,20140721,CSI
H30373.CSI,百发100,CSI,中证指数有限公司,策略指数,20081231,20140730,CSI
H30374.CSI,中国内地全指,CSI,中证指数有限公司,规模指数,20041231,20140731,CSI
H30375.CSI,CN能源综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30376.CSI,CN材料综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30377.CSI,CN工业综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30378.CSI,CN可选综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30379.CSI,CN消费综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30380.CSI,CN医药综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30381.CSI,CN金融综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30382.CSI,CN信息综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30383.CSI,CN通信综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30384.CSI,CN公用综合,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30385.CSI,中国内地全指USD,CSI,中证指数有限公司,规模指数,20041231,20140731,CSI
H30386.CSI,CN能源综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30387.CSI,CN材料综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30388.CSI,CN工业综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30389.CSI,CN可选综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30390.CSI,CN消费综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30391.CSI,CN医药综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30392.CSI,CN金融综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30393.CSI,CN信息综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30394.CSI,CN通信综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30395.CSI,CN公用综合USD,CSI,中证指数有限公司,行业指数,20041231,20140731,CSI
H30396.CSI,高等级短融,CSI,中证指数有限公司,债券指数,20071231,20141105,CSI
H30397.CSI,高等级短融美元,CSI,中证指数有限公司,债券指数,20101231,20141201,CSI
H30398.CSI,高等级短融对冲,CSI,中证指数有限公司,债券指数,20101231,20141105,CSI
H30401.CSI,300股息点,CSI,中证指数有限公司、上海证券交易所,其他指数,20041231,20140925,CSI
H30402.CSI,500股息点,CSI,中证指数有限公司、上海证券交易所,其他指数,20041231,20140925,CSI
H30403.CSI,300日报酬两倍,CSI,中证指数有限公司,策略指数,20090630,20140902,CSI
H30404.CSI,300日报酬反向,CSI,中证指数有限公司,策略指数,20090630,20140902,CSI
H30405.CSI,300美元对冲,CSI,中证指数有限公司、上海证券交易所,策略指数,20101231,20141103,CSI
H30406.CSI,500美元对冲,CSI,中证指数有限公司、上海证券交易所,策略指数,20101231,20141103,CSI
H30418.CSI,香港100动量,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30419.CSI,香港200动量,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30420.CSI,香港50ERC,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30421.CSI,香港100ERC,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30422.CSI,香港50EW,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30434.CSI,香港100动量CNY,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30435.CSI,香港200动量CNY,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30436.CSI,香港50ERCCNY,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30437.CSI,香港100ERCCNY,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30438.CSI,香港50EWCNY,CSI,中证指数有限公司,策略指数,20051230,20141024,CSI
H30439.CSI,1000能源,CSI,中证指数有限公司,行业指数,20041231,20141017,CSI
H30440.CSI,1000材料,CSI,中证指数有限公司,行业指数,20041231,20141017,CSI
H30441.CSI,1000工业,CSI,中证指数有限公司,行业指数,20041231,20141017,CSI
H30442.CSI,1000可选,CSI,中证指数有限公司,行业指数,20041231,20141017,CSI
